edge_id	source_id	target_id	edge_type	role_detail	character	date_start	date_end	date_precision	event_id	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	match_status	review_status	source_layer
E-00273	person:684	play:PL-0035	authored	derived_from_event		1901-09	1901-10	month	event:EV-0009	f96cff0aa9	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#1	"אין ווינדזאָר טעאַטער האָט מען אויפֿגעפֿירט (סעפּטעמבער-אַקטאָבער 1901) אַ שטיק מיטן נאָמען ""בן הדור"" פֿון מ. הורוויטש"	gemini-3-flash-preview	high	matched	auto	plays
E-00274	person:UP-0002	play:PL-0035	composed_music	composer		1907		year			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#2	"בן הדור, הייסטאָרישע אָפּערעטאָ אין 4 אַקטן פֿון פּראָפעסאָר י. האָראָוויטץ, מוזיק פֿון פּערעלמוטער עט וואהל, פּיעטרקוב תרס""ז [1907, 60 ז. 16], פערלאג די ""יודישע ביהנע“"	gemini-3-flash-preview	high	unmatched	auto	plays
E-00275	person:UP-0003	play:PL-0035	composed_music	composer		1907		year			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#3	"בן הדור, הייסטאָרישע אָפּערעטאָ אין 4 אַקטן פֿון פּראָפעסאָר י. האָראָוויטץ, מוזיק פֿון פּערעלמוטער עט וואהל, פּיעטרקוב תרס""ז [1907, 60 ז. 16], פערלאג די ""יודישע ביהנע“"	gemini-3-flash-preview	high	unmatched	auto	plays
E-00276	person:684	event:EV-0010	cast_in	author		1902-03		month	event:EV-0010	6b7a21d69e	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#4	אין 1902 — [אין מערץ] „די צוויי תנאים, היסט. אָפּער.“, „דער פייער-מבול, אָדער די יידן אין סענט פּיער, צייטבילד“	gemini-3-flash-preview	high	matched	auto	plays
E-00277	person:684	play:PL-0158	authored	derived_from_event		1902-03		month	event:EV-0010	6b7a21d69e	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#4	אין 1902 — [אין מערץ] „די צוויי תנאים, היסט. אָפּער.“, „דער פייער-מבול, אָדער די יידן אין סענט פּיער, צייטבילד“	gemini-3-flash-preview	high	matched	auto	plays
E-00278	person:684	event:EV-0011	cast_in	author		1902-03		month	event:EV-0011	f7806f925b	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#5	אין 1902 — [אין מערץ] „די צוויי תנאים, היסט. אָפּער.“	gemini-3-flash-preview	high	matched	auto	plays
E-00279	person:684	play:PL-0244	authored	derived_from_event		1902-03		month	event:EV-0011	f7806f925b	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#5	אין 1902 — [אין מערץ] „די צוויי תנאים, היסט. אָפּער.“	gemini-3-flash-preview	high	matched	auto	plays
E-00280	person:684	event:EV-0012	cast_in	author		1902		year	event:EV-0012	68a8d8773c	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#6	און „דער לאדזשען⸗פּרעזידענט, געזאַנג-דראמע‟	gemini-3-flash-preview	high	matched	auto	plays
E-00281	person:684	play:PL-0146	authored	derived_from_event		1902		year	event:EV-0012	68a8d8773c	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#6	און „דער לאדזשען⸗פּרעזידענט, געזאַנג-דראמע‟	gemini-3-flash-preview	high	matched	auto	plays
E-00282	person:684	event:EV-0013	cast_in	author		1904		year	event:EV-0013	51a2395911	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#7	אין 1904 — „די בני ישראל, אָדער די ווייסע און שוואַרצע יידן (די פאַר לוירענע עשרת השבטים), היסט. אָפּער.“	gemini-3-flash-preview	high	matched	auto	plays
E-00283	person:684	play:PL-0073	authored	derived_from_event		1904		year	event:EV-0013	51a2395911	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#7	אין 1904 — „די בני ישראל, אָדער די ווייסע און שוואַרצע יידן (די פאַר לוירענע עשרת השבטים), היסט. אָפּער.“	gemini-3-flash-preview	high	matched	auto	plays
E-00284	person:684	event:EV-0014	cast_in	author		1904		year	event:EV-0014	dab45869e6	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#8	קאצאָפּס מפּלה, אָדער יאַפּאַן דער שליח פון גאָט, צייטבילד“	gemini-3-flash-preview	high	matched	auto	plays
E-00285	person:684	play:PL-0250	authored	derived_from_event		1904		year	event:EV-0014	dab45869e6	P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#8	קאצאָפּס מפּלה, אָדער יאַפּאַן דער שליח פון גאָט, צייטבילד“	gemini-3-flash-preview	high	matched	auto	plays
E-00286	person:684	play:PL-0233	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#9	"לויט אַ רשימה פון ב. גאָרין זיינען נאָך געשפּילט געוואָרן פאָלגנדיקע ה.'ס פּיעסען — ""עוזר לייזער געצייל מיכאל“"	gemini-3-flash-preview	high	matched	auto	plays
E-00287	person:684	play:PL-0020	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#10	„אליהו הנביאס שלאָף-מיצל“	gemini-3-flash-preview	high	matched	auto	plays
E-00288	person:684	play:PL-0175	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#11	„אָפּגעקומענער עושר“ (אויך „וויסטער אינזעל“)	gemini-3-flash-preview	high	matched	auto	plays
E-00289	person:684	play:PL-0083	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#12	"„די וועשין“ (נאָך גאָלדפאַדעןס ""קאַפּריזנע טאָכטער“)"	gemini-3-flash-preview	high	matched	auto	plays
E-00290	person:684	play:NEW-0001	translated_adapted	translator				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#13	אַ געגריימטע איבערזעצונג פון גוצקאָווס „אוריאל אַקאָסטאַ“	gemini-3-flash-preview	high	unmatched	auto	plays
E-00291	person:684	play:PL-0155	translated_adapted	translator				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#14	„דער פאַרקויפטער שלאָף“ פון דייטש)	gemini-3-flash-preview	high	matched	auto	plays
E-00292	person:684	play:PL-0240	authored	author		1903		year			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#15	"„עתליהו“ (נאָך ראסין) [געדרוקט אָן וויסן פון מחבר, א""נ „עתליהו אָדער דיא קרעהנונג פאַר קעניג יואש, ביבלישעס שוישפּיעל אין 4 אַקטען פאָן משה איש הלוי הורוויטש“, פערלאג פאן אהרן פויסט, בוכהאנדלונג אין קראקויא, 1903"	gemini-3-flash-preview	high	matched	auto	plays
E-00293	person:684	play:PL-0134	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#16	„דער הויזידער“	gemini-3-flash-preview	high	matched	auto	plays
E-00294	person:684	play:PL-0015	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#17	„אונקלס הגר“	gemini-3-flash-preview	high	matched	auto	plays
E-00295	person:UP-0004	play:PL-0032	composed_music	composer		1905		year			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#18	„בית דוד (דער שטאמס דאוויד'ס), היסטאָרישע אָפּערעטע אין 4 אַקטען פאָן מ. האָראָוויטץ, מוזיק פאָן מ. פּערעלמוטער, פּאָדגורזע, תרס“ה, פערלאג פאָן בנימין מונק, לעמבערג“	gemini-3-flash-preview	high	unmatched	auto	plays
E-00296	person:684	play:PL-0068	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#19	„בית דוד“ (דוד בן ישי)	gemini-3-flash-preview	high	matched	auto	plays
E-00297	person:UP-0005	play:PL-0170	authored	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#20	"„הדסה“ [לויט ב. גאָרין אין דער הקדמה צו „דיא געשיכטע פון אידישען טעאַטער“ איז די פּיעסע דערשיינען א""נ „שלמה גאָרגעל“, פאַרפאַסט פון י. לאטיינער.]"	gemini-3-flash-preview	high	unmatched	auto	plays
E-00298	person:684	play:PL-0236	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#21	„עם-הארץ‟	gemini-3-flash-preview	high	matched	auto	plays
E-00299	person:684	play:PL-0206	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#22	ישעיהו הנביא“	gemini-3-flash-preview	high	matched	auto	plays
E-00300	person:684	play:PL-0157	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#23	„דער פעטער אין אַמעריקע“	gemini-3-flash-preview	high	matched	auto	plays
E-00301	person:684	play:PL-0173	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#24	„וואַשיינגטאָן“	gemini-3-flash-preview	high	matched	auto	plays
E-00302	person:684	play:PL-0064	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#25	„דאָס פּוילישע מלמדל“	gemini-3-flash-preview	high	matched	auto	plays
E-00303	person:684	play:PL-0022	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#26	„אַלעקסאנדער מוקדון“	gemini-3-flash-preview	high	matched	auto	plays
E-00304	person:684	play:PL-0137	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#27	„דער טויטער קאָפּ“	gemini-3-flash-preview	high	matched	auto	plays
E-00305	person:684	play:PL-0128	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#28	„דער בּאַראָן הירש“	gemini-3-flash-preview	high	matched	auto	plays
E-00306	person:684	play:PL-0029	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#29	„באַראָן ראָטשילד“	gemini-3-flash-preview	high	matched	auto	plays
E-00307	person:684	play:PL-0027	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#30	„באָס און אַרבעטער“	gemini-3-flash-preview	high	matched	auto	plays
E-00308	person:684	play:PL-0162	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#31	„דער שוואָגער פון אַמעריקע“	gemini-3-flash-preview	high	matched	auto	plays
E-00309	person:684	play:PL-0086	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#32	„די יידן פון וואַרמס“	gemini-3-flash-preview	high	matched	auto	plays
E-00310	person:684	play:PL-0167	mention	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#33	„דר. הערצל“	gemini-3-flash-preview	high	matched	auto	plays
E-00311	person:684	play:PL-0151	authored	author				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#34	"אין אַמעריקע איז געדרוקט געוואָרן בלויז אַ זאַמלונג לידער פון ה.'ס אָפּערעטע „דער משוגענער פילאָזאָף“ (פ""ג „היברו פּאַבלישינג קאָמפ"")"	gemini-3-flash-preview	high	matched	auto	plays
E-00312	person:2811	play:PL-0022	composed_music	composer				none			P-1-facs_312_TextRegion_1708860417410_829	P-1-facs_312_TextRegion_1708860417410_829:3#35	„אלכסנדר“ איז דורך און דורך רובינשטייןס „דער טויער פון בבל“	gemini-3-flash-preview	high	matched	auto	plays
